route_id,agency_id,route_short_name,route_long_name,route_type
681,6100826, Teiuş - Săvârşin, Teiuş - Coşlariu - Sântimbru h. - Sântimbru  Hm. - Bărăbanţ Hm. - Alba Iulia - Vinţu de Jos - Blandiana Hm. - Tărtăria h. - Balomiru de Câmp h. - Şibot - Aurel Vlaicu - Geoagiu h. - Orăştie - Pricaz h. - Turdaş Hm. - Simeria Veche h. - Simeria - Săulesti h. - Deva - Mintia - Mintia h. - Veţel h. - Brănişca Hm. - Bretea Mureşeană h. - Ilia - Gurasada Hm. - Câmpuri Surduc Hm. - Burjuc h. - Zam - Petriş pe Mureş h. - Ilteu - Toc h. - Săvârşin,2
682,6100826, Bucureşti Nord Gr.B - Piteşti, Bucureşti Nord Gr.B - Bucureşti Basarab h. - Carpaţi h. (IIIK) - Pajura Hm. (IIIK) - Depoul Buc.Triaj h. (IIIK) - Chitila - Sabareni - Ciocanesti Hm. - Bâldana h. - Ghergani Hm. - Conţeşti h. - Boteni h. - Titu - Fusea Hm. - Mătăsaru Hm. - Cojocaru h. - Găeşti Sud h. - Găeşti - Pătroaia Hm. - Leordeni Argeş - Călineşti Hm. - Canton 97+770 h. - Goleşti - Piteşti,2
683,6100826, Sibiu - Loamneş Hm., Sibiu - Sibiu h.(203) - Ocna Sibiului Hm. - Băile Ocna Sibiului h. - Mândra h. - Loamneş Hm.,2
684,6100826, Timişoara Nord - Buziaş, Timişoara Nord - Timişoara Sud - Giroc h. - Semenic Hm. - Urseni h. - Uliuc h. - Sacoşu Mic - Chevereş h. - Bacova h. - Buziaş,2
685,6100826, Bucureşti Nord Gr.A - Mangalia, Bucureşti Nord Gr.A - Ciulniţa - Feteşti - Medgidia - Constanţa - Eforie Nord - Eforie Sud - Costineşti - Costineşti Tabără hc. - Neptun hc. - Mangalia,2
686,6100826, Vatra Dornei - Câmpulung Mold., Vatra Dornei - Argestru Hm. - Iacobeni - Mestecăniş - Valea Putnei P.M. - Pojorâta Hm. - Sadova Hm. - Câmpulung Mold.,2
687,6100826, Târgu Jiu - Filiaşi, Târgu Jiu - Amaradia - Drăguţeşti h. - Cârbeşti Hm. - Vârţ h. - Rogojelu - Km. 49+800 h. - Rovinari Hm. - Rovinari Sud h. - Roşia Jiu h. - Vlăduleni Gorj h. - Bâlteni h. - Peşteana Jiu h. - Plopşoru - Sărdăneşti h. - Gârbovu h. - Turceni - Termo Turceni h. - Km. 9+820 h. - Ioneşti Gorj h. - Filiaşi,2
688,6100826, Bucureşti Nord Gr.A - Craiova, Bucureşti Nord Gr.A - Titu - Găeşti - Goleşti - Piteşti - Costeşti - Stolnici Hm. - Slatina - Piatra Olt - Balş - Craiova,2
689,6100826, Sibiu Gr.Şelimbăr Hm. - Sibiu, Sibiu Gr.Şelimbăr Hm. - Sibiu,2
690,6100826, Roşiori Nord - Turnu Măgurele, Roşiori Nord - Roşiori Hm. - Km. 200+400 P.aj.m - Troian h. - Salcia Teleorman Hm. - Km. 231+600 h. - Turnu Măgurele,2
691,6100826, Mediaş - Sibiu, Mediaş - Târnava h. - Copşa Mică - Axente Sever h. - Agârbiciu h. - Şeica Mare - Şeica Mare h. - Veşeud h. - Hăşag h. - Loamneş Hm. - Mândra h. - Băile Ocna Sibiului h. - Ocna Sibiului Hm. - Sibiu h.(203) - Sibiu,2
692,6100826, Bucureşti Nord Gr.A - Buzău, Bucureşti Nord Gr.A - Buftea - Periş - Scroviştea h. - Crivina - Prahova h. - Brazi - Ploieşti Sud - Ploieşti Est - Valea Calugareasca Hm - Muru hc. - Cricov Hm. - Tomşani hc. - Inoteşti Hm. - Mizil - Săhăteni Hm. - Clondiru hc. - Ulmeni - Băile Sarata Monteoru hcv. - Buzău,2
693,6100826, Sighişoara - Sibiu, Sighişoara - Daneş Hm. - Luna h. - Dumbrăveni - Aţel Hm. - Bratei h. - Mediaş - Târnava h. - Copşa Mică - Axente Sever h. - Agârbiciu h. - Şeica Mare - Şeica Mare h. - Veşeud h. - Hăşag h. - Loamneş Hm. - Mândra h. - Băile Ocna Sibiului h. - Ocna Sibiului Hm. - Sibiu h.(203) - Sibiu,2
694,6100826, Mangalia - Bucureşti Nord Gr.A, Mangalia - Neptun hc. - Costineşti Tabără hc. - Costineşti - Tuzla h. - Eforie Sud - Eforie Nord - Constanţa - Medgidia - Cernavodă Pod - Feteşti - Ciulniţa - Bucureşti Nord Gr.A,2
695,6100826, Oraviţa - Anina, Oraviţa - Brădişoru de Jos h. - Dobrei hcv. - Lişava Hm. - Ciudanoviţa Pam. - Gârlişte Hm. - Anina,2
696,6100826, Teiuş - Cluj Napoca, Teiuş - Aiud Hm. - Mirăslău h. - Decea h. - Unirea Hm. - Unirea hc. - Războieni - Grindeni h. - Călăraşi Turda Hm. - Câmpia Turzii - Cânepişti h. - Ploscoş h. - Valea Florilor Hm. - Boju - Tunel Hm. - Cojocna Hm. - Apahida - Cluj Napoca Est - Clujana h. - Cluj Napoca,2
697,6100826, Sibiu - Craiova, Sibiu - Tălmaciu Hm. - Podu Olt - Turnu Roşu hc. - Valea Mărului Hm. - Câineni - Lotru - Păuşa h. - Călimăneşti - Râmnicu Vâlcea - Băbeni - Drăgăşani - Piatra Olt - Balş - Craiova,2
698,6100826, Nădab - Arad, Nădab - Şimand Hm. - Comlăuş h. - Sântana - Zimandu Nou h. - Utviniş h. - Utvinişu Nou - Arad,2
699,6100826, Ilva Mică - Suceava, Ilva Mică - Strâmba h. - Leşu Ilvei Hm. - Poiana Ilvei - Măgura Ilvei Hm. - Ilva Mare Hm. - Lunca Ilvei - Silhoasa Hm. - Larion Hm. - Grădiniţa - Coşna Hm. - Floreni - Dorna Candrenilor h. - Roşu Hm. - Vatra Dornei Băi hc. - Vatra Dornei - Argestru Hm. - Iacobeni - Mestecăniş - Valea Putnei P.M. - Pojorâta Hm. - Sadova Hm. - Câmpulung Mold. - Câmpulung Est Hm. - Prisaca Dornei Hm. - Vama - Molid Hm. - Frasin - Gura Humorului Oraş - Gura Humorului Hm. - Păltinoasa h. - Vârfu Dealului Hm. - Cacica Hm. - Pârteşti h. - Soloneţ h. - Todireşti h. - Părhăuţi h. - Dărmăneşti - Suceava Nord - Suceava,2
700,6100826, Bucureşti Nord Gr.A - Slobozia Veche, Bucureşti Nord Gr.A - Chitila - Mogoşoaia - Odăile h. - P.O. Aeroport h. - Balotesti Hm. - Căciulaţi Hm. - Moara Vlasiei Hm. - Greci h. - Fierbinti - Dridu Hm. - Moldoveni h. - Armăşeşti Hm. - Bărbuleşti h. - Urziceni - Alexeni h. - Brosteni Hm. - Malu h. - Km. 74+600 h. - Sărăţuica Hm. - Sărăţeni Ialomiţa h. - Munteni Buzău h. - Căzăneşti - Ciochina hc. - Andrăşeşti Hm. - Fundata h. - Perieţi h. - Slobozia Veche,2
701,6100826, Ungheni Prut Fr. - Bucureşti Nord Gr.A, Ungheni Prut Fr. - Ungheni Prut Hm. - Nicolina - Iaşi - Paşcani Triaj - Roman - Bacău - Adjud - Mărăşeşti - Focşani - Râmnicu Sărat - Buzău - Ploieşti Sud - Bucureşti Nord Gr.A,2
702,6100826, Slobozia Veche - Urziceni, Slobozia Veche - Perieţi h. - Fundata h. - Andrăşeşti Hm. - Ciochina hc. - Căzăneşti - Munteni Buzău h. - Sărăţeni Ialomiţa h. - Sărăţuica Hm. - Km. 74+600 h. - Malu h. - Brosteni Hm. - Alexeni h. - Urziceni,2
703,6100826, Sighişoara - Odorhei, Sighişoara - Albeşti Târnava Hm. - Vânători - Săcuienii Noi h. - Sântămaria h. - Cristur Hm. - Beteşti h. - Beteşti Est h. - Porumbenii Mici h. - Porumbenii Mari h. - Lutiţa h. - Dobeni h. - Feliceni h. - Odorhei Sud hc. - Odorhei,2
704,6100826, Bistriţa Nord - Cluj Napoca, Bistriţa Nord - Viişoara h. - Sărata h. - Sărăţel - Arcalia hc. - Măgheruş Şieu Hm. - Sfântu h. - Caila hc. - Şintereag Hm. - Beclean pe Someş - Coldău Hm. - Ciceu Cristur h. - Reteag h. - Reteag Hm. - Dej Triaj - Dej Călători - Nima h. - Buneşti h. - Gherla - Livada Someş h. - Iclod Hm. - Fundătura h. - Bonţida Hm. - Răscruci h. - Jucu Hm. - Apahida h. - Apahida - Dezmir h. - Cluj Napoca Est - Clujana h. - Cluj Napoca,2
705,6100826, Cluj Napoca - Sighetu Marmaţiei, Cluj Napoca - Cluj Napoca Est - Dezmir h. - Apahida - Apahida h. - Jucu Hm. - Răscruci h. - Bonţida Hm. - Fundătura h. - Iclod Hm. - Livada Someş h. - Gherla - Buneşti h. - Nima h. - Dej Călători - Dej Triaj - Reteag Hm. - Ciceu Cristur h. - Coldău Hm. - Beclean pe Someş - Cociu h. - Mogoşeni Hm. - Nimigea h. - Nimigea Hm. - Mititei h. - Salva - Coşbuc Hm. - Bichigiu h. - Telciu Hm. - Fiezel h. - Fiad Hm. - Romuli h. - Dealu Ştefăniţei - Săcel Hm. - Iza P.M. - Vişeu de Jos - Bocicoel h. - Leordina h. - Leordina - Petrova hc. - Vişeu Bistra h. - Valea Vişeului - Lunca la Tisa h. - Bocicoi  Hm. - Crăciuneşti h. - Tisa h. - Cămara Sighet Hm. - Sighetu Marmaţiei,2
706,6100826, Caracal - Petroşani, Caracal - Craiova - Filiaşi - Gilort Hm. - Turburea Hm. - Bibeşti Hm. - Cărbuneşti - Târgu Jiu - Valea Sadului Hm. - Lainici Hm. - Lunca Jiului hc. - Petroşani,2
707,6100826, Satu Mare - Oradea, Satu Mare - Carei - Sanislău Hm. - Resighea h. - Curtuiuşeni h. - Valea lui Mihai - Simion h. - Şilindru Hm. - Săcuieni Bihor - Cadia h. - Diosig Hm. - Roşiori Bihor h. - Tămăşeu h. - Biharia Hm. - Episcopia Bihor - Oradea,2
708,6100826, Slatina - Piatra Olt, Slatina - Milcov Hm. - Slătioara Hm. - Criva h. - Piatra Olt,2
709,6100826, Giurgiu - Bucureşti Nord Gr.A, Giurgiu - Giurgiu Nord - Cetatea h. - Bălanoaia Hm. - Onceşti h. - Stăneşti Hm. - Chiriacu Hm. - Toporu - Răsuceni h. - Vlaşca Hm. - Târnavele Hm. - Răduleşti Hm. - Videle - Zăvestreni Hm. - Angheleşti h. - Vadu Lat Hm. - Zorile h. - Gradinari - Domneştii de Sus h. - Chiajna - Bucureştii Noi - Carpaţi h.(900) - Bucureşti Basarab h. - Bucureşti Nord Gr.A,2
710,6100826, Arad - Mangalia, Arad - Radna - Săvârşin - Ilia - Deva - Simeria - Călan Hm. - Subcetate - Petroşani - Valea Sadului Hm. - Târgu Jiu - Cărbuneşti - Filiaşi - Craiova - Caracal - Drăgăneşti Olt - Roşiori Nord - Videle - Bucureşti Nord Gr.A - Ciulniţa - Feteşti - Cernavodă Pod - Medgidia - Constanţa - Eforie Nord - Eforie Sud - Costineşti - Costineşti Tabără hc. - Neptun hc. - Neptun - Mangalia,2
711,6100826, Constanţa - Braşov, Constanţa - Medgidia - Cernavodă Pod - Feteşti - Ciulniţa - Bucureşti Nord Gr.A - Ploieşti Vest - Sinaia - Buşteni - Predeal - Braşov,2
712,6100826, Curtici - Arad, Curtici - Şofronea - Arad,2
713,6100826, Braşov - Lokoshaza, Braşov - Făgăraş - Sibiu - Sebeş Alba - Vinţu de Jos - Simeria - Deva - Ilia - Săvârşin - Radna - Arad - Curtici - Lokoshaza,2
714,6100826, Braşov - Biharkeresztes, Braşov - Sfântu Gheorghe - Băile Tuşnad Hm. - Miercurea Ciuc - Siculeni - Izvoru Oltului - Voşlăbeni Hm. - Gheorgheni - Topliţa - Deda - Sărăţel - Beclean pe Someş - Dej Călători - Gherla - Cluj Napoca - Huedin - Aleşd - Oradea - Episcopia Bihor - Biharkeresztes,2
715,6100826, Constanţa - Călăraşi Sud, Constanţa - Palas - Valul lui Traian - Murfatlar h. - Basarabi - Poarta Albă h. - Dorobanţu - Castelu h. - Medgidia - Mircea Vodă Hm. - Saligny - Cernavodă Pod - Dunărea Hm. - Ovidiu - Ramificaţia Borcea - Feteşti - Bărăganu Hm. - Ştefan cel Mare h. - Jegălia - Recolta hc. - Perişoru Hm. - Ogoarele h. - Ciulniţa - Ştefan Vodă h. - Călăraşi Nord Hm. - Km. 25+700 h. - Călăraşi Sud,2
716,6100826, Sighetu Marmaţiei - Vişeu de Jos, Sighetu Marmaţiei - Cămara Sighet Hm. - Tisa h. - Crăciuneşti h. - Bocicoi  Hm. - Lunca la Tisa h. - Valea Vişeului - Vişeu Bistra h. - Petrova hc. - Leordina - Leordina h. - Bocicoel h. - Vişeu de Jos,2
717,6100826, Beclean pe Someş - Bucureşti Nord Gr.A, Beclean pe Someş - Sărăţel - Mărişelu Hm. - Deda - Răstoliţa Hm. - Topliţa - Gheorgheni - Izvoru Mureşului Hm. - Izvoru Oltului - Siculeni - Miercurea Ciuc - Băile Tuşnad Hm. - Sfântu Gheorghe - Braşov - Predeal - Azuga - Buşteni - Sinaia - Comarnic - Breaza hc. - Câmpina - Ploieşti Vest - Bucureşti Nord Gr.A,2
718,6100826, Mangalia - Iaşi, Mangalia - Neptun hc. - Costineşti Tabără hc. - Costineşti - Tuzla h. - Eforie Sud - Eforie Nord - Agigea Ecluză Hm. - Constanţa - Medgidia - Cernavodă Pod - Feteşti - Movila Hm. - Ţăndărei - Spicu - Făurei - Buzău - Râmnicu Sărat - Focşani - Mărăşeşti - Tecuci Nord hc.(605) - Bârlad - Crasna - Vaslui - Buhăieşti - Bârnova Hm. - Nicolina - Iaşi,2
719,6100826, Miercurea Ciuc - Topliţa, Miercurea Ciuc - Siculeni - Racu h. - Mădăraş Ciuc Hm. - Dăneşti h. - Cârţani h. - Tomeşti h. - Izvoru Oltului - Sândominic h. - Izvoru Mureşului Hm. - Voşlăbeni Hm. - Şugău h. - Valea Strâmbă h. - Gheorgheni - Lăzarea Hm. - Ditrău - Subcetate Mureş Hm. - Sărmaş Runc h. - Gălăuţaş Hm. - Topliţa,2
720,6100826, Bârlad - Tecuci, Bârlad - Dragalina h. - Tutova - Ghidigeni Hm. - Nichişeni - Berheci Hm. - Rateş Munteni h. - Frunzeasca Hm. - Tecuci Nord hc.(600) - Tecuci,2
721,6100826, Paşcani - Iaşi, Paşcani - Ruginoasa Hm. - Costeşti Iaşi hc. - Pietrişu h. - Târgu Frumos - Sârca Hm. - Budăi hc. - Podu Iloaiei - Leţcani - Iaşi,2
722,6100826, Făgăraş - Sibiu, Făgăraş - Beclean pe Olt h. - Dridif h. - Voila Hm. - Olteţ h. - Viştea h. - Ucea - Arpaş Hm. - Cârţa h. - Scoreiu h. - Sărata Colun h. - Porumbacu Hm. - Avrig Hm. - Mârşa h. - Racoviţa h. - Sebeş Olt h. - Podu Olt - Tălmaciu Hm. - Veştem h. - Mohu h. - Sibiu Gr.Şelimbăr Hm. - Sibiu Triaj - Atelier Zona h - Sibiu,2
723,6100826, Topliţa - Târgu Mureş, Topliţa - Ciobotani h. - Stânceni Hm. - Stânceni h. - Stânceni Neagra h. - Lunca Bradului Hm. - Andreneasa h. - Răstoliţa Hm. - Borzia h. - Deda Bistra Hm. - Deda - Ruşii Munţi h. - Aluniş Mureş Hm. - Halta Aluniş h. - Brâncoveneşti h. - Ideciu de Jos h. - Reghin - Petelea h. - Periş Mureş h. - Gorneşti Mureş h. - Dumbrăvioara Hm. - Târgu Mureş Nord Hm. - Târgu Mureş,2
724,6100826, Târgu Jiu - Bucureşti Nord Gr.A, Târgu Jiu - Rovinari Hm. - Turceni - Filiaşi - Craiova - Caracal - Drăgăneşti Olt - Radomireşti Hm. - Roşiori Nord - Videle - Gradinari - Bucureşti Nord Gr.A,2
725,6100826, Bistriţa Nord - Cluj Napoca, Bistriţa Nord - Sărăţel - Arcalia hc. - Măgheruş Şieu Hm. - Sfântu h. - Caila hc. - Şintereag Hm. - Beclean pe Someş - Ciceu Cristur h. - Reteag h. - Reteag Hm. - Dej Călători - Gherla - Livada Someş h. - Iclod Hm. - Fundătura h. - Bonţida Hm. - Răscruci h. - Jucu Hm. - Apahida - Dezmir h. - Cluj Napoca Est - Clujana h. - Cluj Napoca,2
726,6100826, Bacău - Mărăşeşti, Bacău - Adjud - Mărăşeşti,2
727,6100826, Beclean pe Someş - Sighetu Marmaţiei, Beclean pe Someş - Mogoşeni Hm. - Nimigea Hm. - Salva - Coşbuc Hm. - Telciu Hm. - Dealu Ştefăniţei - Săcel Hm. - Iza P.M. - Vişeu de Jos - Leordina - Petrova hc. - Valea Vişeului - Lunca la Tisa h. - Sighetu Marmaţiei,2
728,6100826, Nyirabrany - Satu Mare, Nyirabrany - Valea lui Mihai - Curtuiuşeni h. - Resighea h. - Sanislău Hm. - Marna h. - Carei - Domăneşti h. - Moftin h. - Gen. Gh. Avramescu Hm. - Sătmărel h. - Satu Mare Sud - Satu Mare,2
729,6100826, Satu Mare - Nyirabrany, Satu Mare - Satu Mare Sud - Sătmărel h. - Gen. Gh. Avramescu Hm. - Moftin h. - Domăneşti h. - Carei - Marna h. - Sanislău Hm. - Resighea h. - Curtuiuşeni h. - Valea lui Mihai - Nyirabrany,2
730,6100826, Bucureşti Nord Gr.A - Braşov, Bucureşti Nord Gr.A - Ploieşti Vest - Câmpina - Sinaia - Buşteni - Azuga - Predeal - Braşov,2
731,6100826, Urziceni - Slobozia Veche, Urziceni - Alexeni h. - Brosteni Hm. - Malu h. - Km. 74+600 h. - Sărăţuica Hm. - Sărăţeni Ialomiţa h. - Munteni Buzău h. - Căzăneşti - Ciochina hc. - Andrăşeşti Hm. - Fundata h. - Perieţi h. - Slobozia Veche,2
732,6100826, Cluj Napoca - Timişoara Nord, Cluj Napoca - Huedin - Ciucea Hm. - Piatra Craiului Hm. - Bratca - Şuncuiuş Hm. - Aleşd - Oradea - Salonta - Chişineu Criş - Sântana - Arad - Radna - Timişoara Nord,2
733,6100826, Caracal - Târgu Jiu, Caracal - Craiova - Filiaşi - Gilort Hm. - Turburea Hm. - Bibeşti Hm. - Cărbuneşti - Târgu Jiu,2
734,6100826, Bucureşti Nord Gr.A - Cluj Napoca, Bucureşti Nord Gr.A - Videle - Roşiori Nord - Drăgăneşti Olt - Caracal - Craiova - Filiaşi - Cărbuneşti - Târgu Jiu - Valea Sadului Hm. - Petroşani - Subcetate - Călan Hm. - Simeria - Orăştie - Şibot - Vinţu de Jos - Alba Iulia - Teiuş - Aiud Hm. - Războieni - Câmpia Turzii - Apahida - Cluj Napoca,2
735,6100826, Caracal - Piatra Olt, Caracal - Romula Hm. - Fălcoiu h. - Vlăduleni - Şopârliţa hc. - Piatra Olt,2
736,6100826, Sibiu - Făgăraş, Sibiu - Atelier Zona h - Sibiu Triaj - Sibiu Gr.Şelimbăr Hm. - Mohu h. - Veştem h. - Tălmaciu Hm. - Podu Olt - Sebeş Olt h. - Racoviţa h. - Mârşa h. - Avrig Hm. - Porumbacu Hm. - Sărata Colun h. - Scoreiu h. - Cârţa h. - Arpaş Hm. - Ucea - Viştea h. - Olteţ h. - Voila Hm. - Dridif h. - Beclean pe Olt h. - Făgăraş,2
737,6100826, Sărăţel - Bistriţa Nord, Sărăţel - Bistriţa Nord,2
738,6100826, Braşov - Constanţa, Braşov - Timişu de Sus Hm. - Predeal - Azuga - Buşteni - Sinaia - Valea Largă Hm. - Comarnic - Câmpina - Ploieşti Vest - Crivina - Buftea - Bucureşti Nord Gr.A - Feteşti - Constanţa,2
739,6100826, Ilva Mică - Beclean pe Someş, Ilva Mică - Podereia Feldrului h. - Feldru Hm. - Nepos h. - Rebrişoara Hm. - Năsăud - Năsăud h. - Salva - Mititei h. - Nimigea Hm. - Nimigea h. - Mogoşeni Hm. - Cociu h. - Beclean pe Someş,2
740,6100826, Băbeni - Râmnicu Vâlcea, Băbeni - Tătărani h. - Govora - Râureni hc. - Râureni - Răstoaca h. - Ostroveni h. - Râmnicu Vâlcea,2
741,6100826, Slatina - Piteşti, Slatina - Recea Hm. - Bâlteni Olt Hm. - Potcoava - Sineşti Hm. - Corbu - Hârseşti Hm. - Stolnici Hm. - Fâlfani Hm. - Costeşti - Suseni h. - Pârvu h. - Pârvu Hm. - Bradu de Sus - Km. 109+000 h. - Piteşti,2
742,6100826, Deda - Braşov, Deda - Deda Bistra Hm. - Borzia h. - Răstoliţa Hm. - Lunca Bradului Hm. - Stânceni Neagra h. - Stânceni h. - Stânceni Hm. - Ciobotani h. - Topliţa - Gălăuţaş Hm. - Sărmaş Runc h. - Subcetate Mureş Hm. - Ditrău - Lăzarea Hm. - Gheorgheni - Valea Strâmbă h. - Şugău h. - Voşlăbeni Hm. - Izvoru Mureşului Hm. - Sândominic h. - Izvoru Oltului - Tomeşti h. - Cârţani h. - Dăneşti h. - Mădăraş Ciuc Hm. - Racu h. - Siculeni - Miercurea Ciuc - Sâncrăieni Hm. - Sântimbru Ciuc h. - Sânsimion Hm. - Vrabia h. - Tuşnad Sat - Băile Tuşnad Hm. - Bicsadu Oltului Hm. - Malnaş Băi - Malnaş h. - Bodoc Hm. - Arcuş h. - Sfântu Gheorghe - Ozun Hm. - Chichiş h. - Prejmer Hm. - Ilieni h. - Hărman - Pav. CFR Braşov Triaj h. - Braşov,2
743,6100826, Arad - Săvârşin, Arad - Glogovăţ - Ghioroc - Păuliş h. - Păuliş Hm. - Radna - Milova - Corfeni h. - Conop Hm. - Nadăş h. - Bârzava - Căpruţa h. - Bătuţa Hm. - Valea Mureşului h. - Vărădia Hm. - Vărădia h. - Săvârşin,2
744,6100826, Bucureşti Nord Gr.A - Târgu Jiu, Bucureşti Nord Gr.A - Videle - Roşiori Nord - Drăgăneşti Olt - Caracal - Craiova - Filiaşi - Turceni - Rovinari Hm. - Târgu Jiu,2
745,6100826, Cluj Napoca - Războieni, Cluj Napoca - Cluj Napoca Est - Dezmir h. - Apahida - Cojocna Hm. - Tunel Hm. - Boju - Valea Florilor Hm. - Ploscoş h. - Cânepişti h. - Câmpia Turzii - Călăraşi Turda Hm. - Grindeni h. - Războieni,2
746,6100826, Craiova - Petroşani, Craiova - Craiova Triaj hc. - Cernele - Işalniţa hc. - Işalniţa - Almăj h. - Coţofeni Hm. - Brădeşti h. - Răcari Hm. - Canton 282 h. - Filiaşi - Bungeţel h. - Ţânţăreni Hm. - Floreşti hc. - Gilort Hm. - Turburea Hm. - Bibeşti Hm. - Musculeşti - Bărbăteşti Hm. - Jupâneşti Hm. - Cărbuneşti - Pojogeni Hm. - Scoarţa h. - Copăcioasa Hm. - Budieni h. - Lunca Budieni Hm. - Târgu Jiu - Ramificaţia C.A.M. h. - Ecaterina Teodoroiu - Ezureni h. - Parângu Hm. - Bumbeşti Hm. - Valea Sadului Hm. - Meri - Lainici Hm. - Km. 105+600 h. - Pietrele Albe Hm. - Strâmbuţa Hm. - Livezeni - Lunca Jiului hc. - Petroşani,2
747,6100826, Potcoava - Caracal, Potcoava - Bâlteni Olt Hm. - Recea Hm. - Slatina - Milcov Hm. - Slătioara Hm. - Criva h. - Piatra Olt - Şopârliţa hc. - Vlăduleni - Fălcoiu h. - Romula Hm. - Caracal,2
748,6100826, Timişoara Nord - Arad, Timişoara Nord - Ronaţ Triaj Cab.1 h. - Sânandrei Hm. - Băile Călacea - Orţişoara - Vinga Hm. - Şag Hm. - Valea Viilor Hm. - Aradu Nou - Arad,2
749,6100826, Timişoara Nord - Sibiu, Timişoara Nord - Buziaş - Lugoj - Făget - Margina - Ilia - Deva - Simeria - Turdaş Hm. - Pricaz h. - Orăştie - Aurel Vlaicu - Şibot - Blandiana Hm. - Vinţu de Jos - Sebeş Alba - Miercurea Sibiu Hm. - Sălişte Hm. - Sibiu,2
750,6100826, Sibiu - Bucureşti Nord Gr.A, Sibiu - Tălmaciu Hm. - Podu Olt - Racoviţa h. - Mârşa h. - Avrig Hm. - Porumbacu Hm. - Cârţa h. - Arpaş Hm. - Ucea - Olteţ h. - Voila Hm. - Făgăraş - Şercaia Hm. - Brădet Hm. - Vlădeni Ardeal - Dumbrăviţa Bârsei Hm. - Codlea Hm. - Braşov - Predeal - Azuga - Buşteni - Sinaia - Comarnic - Câmpina - Ploieşti Vest - Bucureşti Nord Gr.A,2
751,6100826, Piteşti - Craiova, Piteşti - Km. 109+000 h. - Bradu de Sus - Pârvu Hm. - Pârvu h. - Costeşti - Fâlfani Hm. - Stolnici Hm. - Hârseşti Hm. - Corbu - Sineşti Hm. - Potcoava - Bâlteni Olt Hm. - Recea Hm. - Slatina - Milcov Hm. - Slătioara Hm. - Criva h. - Piatra Olt - Brăneţ h. - Canton 217 h. - Balş - Spineni h. - Robăneşti Hm. - Toporaş h. - Pieleşti Hm. - Cârcea h. - Plaiu Vulcăneşti Hm. - Bordei hc.(901) - Craiova,2
752,6100826, Bacău - Iaşi, Bacău - Iteşti Hm. - Şerbeşti Bacău h. - Galbeni - Săcueni Roman Hm. - Ram. Trifeşti - Roman - Săbăoani Hm. - Mirceşti - Hălăuceşti hc. - Mogoşeşti hc. - Muncel Hm. - Stolniceni h. - Paşcani Triaj - Paşcani - Târgu Frumos - Iaşi,2
753,6100826, Huedin - Cluj Napoca, Huedin - Cluj Napoca,2
754,6100826, Buzău - Bucureşti Nord Gr.B, Buzău - Băile Sarata Monteoru hcv. - Ulmeni - Clondiru hc. - Săhăteni Hm. - Mizil - Inoteşti Hm. - Tomşani hc. - Cricov Hm. - Muru hc. - Valea Calugareasca Hm - Ploieşti Est - Ploieşti Sud - P. M. Ram. Ploieşti Tj. - Brazi - Prahova h. - Crivina - Scroviştea h. - Periş - Dârza h. - Buftea - P. mac. R1 Buciumeni - Chitila - Depoul Buc.Triaj h. (IIIK) - Pajura Hm. (IIIK) - Carpaţi h. (IIIK) - Bucureşti Basarab h. - Bucureşti Nord Gr.B,2
755,6100826, Constanţa - Medgidia, Constanţa - Palas - Murfatlar h. - Basarabi - Poarta Albă h. - Castelu h. - Medgidia,2
756,6100826, Miercurea Ciuc - Mărăşeşti, Miercurea Ciuc - Siculeni - Mihăileni Hm. - Nădejdea Sat h. - Nădejdea Hm. - Caracău h. - Livezi Ciuc - Utuşoiu h. - Lunca de Sus Hm. - Tarcău h. - Lunca de Mijloc Hm. - Bolovăniş h. - Ghimeş - Palanca Hm. - Brusturoasa hc. - Simbrea Hm. - Goioasa Hm. - Caraliţa h. - Asău Hm. - Comăneşti - Valea Uzului Hm. - Valea Uzului Haltă h. - Dofteana Bacău - Cireşoaia h. - Saline hc. - Târgu Ocna Hm. - Viişoara h - Trotuş h. - Oneşti - Borzeşti Bacău h. - Borzeşti Bacău - Căiuţi Hm. - Bâlca hc. - Cornăţel Moldova h. - Urecheşti Hm. - Adjud - Domneşti Târg h. - Pufeşti Hm. - Călimăneşti Vrancea h. - Pădureni Putna Hm. - Mărăşeşti,2
757,6100826, Satu Mare - Oradea, Satu Mare - Satu Mare Sud - Sătmărel h. - Gen. Gh. Avramescu Hm. - Moftin h. - Domăneşti h. - Carei - Marna h. - Sanislău Hm. - Resighea h. - Curtuiuşeni h. - Valea lui Mihai - Simion h. - Şilindru Hm. - Săcuieni Bihor - Cadia h. - Diosig Hm. - Roşiori Bihor h. - Tămăşeu h. - Biharia Hm. - Episcopia Bihor - Oradea,2
